probe	BLCA	CESC	ESCA	HNSC	LUSC
cg27546977	-8.085672412727618e-08	7.798957890769901e-09	-7.453974111421014e-09	1.949074339555046e-07	1.02951409941179e-05
cg13540960	1.1134197911095712e-05	3.8124864672681725e-05	7.3231132896012245e-06	-0.0035425334959779775	-0.03987355800959335
cg15460899	-2.927862992857522e-08	3.008032727833121e-09	-1.3009085028711093e-08	-1.9782357199363276e-08	1.4706388770052053e-06
cg11979589	-8.321796435506456e-08	-2.770864349285751e-08	2.6046407985230723e-07	-4.2151364106332576e-07	-1.6370897321264787e-06
cg11970806	-1.3902076517302576e-07	1.4805199187450934e-09	3.3856565851822505e-07	-2.242039197938861e-07	2.7217717525741816e-06
cg02177444	-3.9358197491345946e-07	4.630789911364008e-08	4.247114034510585e-07	1.300787949187754e-07	1.4874438889551645e-05
cg02399249	-8.664221996468325e-08	4.491124092578791e-08	2.512517690731603e-07	1.0207303389547784e-07	1.662224525887962e-05
cg13300301	-8.238742078114924e-08	2.333965982051489e-08	4.373167419345972e-07	7.94248926481167e-07	9.534439223226155e-06
cg21527078	-7.094547666952611e-08	-9.891364982587275e-09	-4.6757291450681e-08	2.0762858737088941e-07	-2.8890871192183142e-06
cg06423211	-5.4992987809088234e-08	-2.4136157580928464e-07	8.700647649073634e-08	9.207417386469796e-07	3.644177627916412e-07
cg01791238	-6.168914287431326e-08	1.2268189622799407e-08	-1.4881779492180446e-07	-7.988165759503785e-08	-4.402937933347672e-06
cg08393317	1.0533022531608594e-08	-2.951367861984966e-08	3.3341055676754105e-07	-2.85503756866784e-07	6.6996569542859125e-06
cg13518031	-9.480442518972065e-08	-2.166776630063705e-09	6.205505177887816e-08	1.9963222498829702e-07	-1.3304641402666073e-05
cg04227892	-1.220981527272954e-07	-6.956153904835726e-08	3.2319652732509806e-07	-1.5742242023764064e-06	-2.601179054817493e-07
cg07592963	-1.4894248669433673e-07	8.253534342621261e-08	-1.0388116459980612e-07	2.740546031730906e-06	-1.3944787926910562e-05
cg07015911	-5.850853542099798e-07	3.9326183642884874e-09	1.444577418874271e-07	-8.477990713573469e-07	-1.489979611017045e-05
cg04307561	1.6706582779586755e-08	6.219616731223399e-09	-1.7804185993409646e-07	-9.770013244492225e-07	-1.2893274177486203e-07
cg03317517	-1.2709474387917474e-08	3.3094864729677624e-09	2.9977240276979346e-07	4.083849136443662e-07	-3.261657765887653e-06
cg11610925	2.776759659858796e-08	-8.649209966155036e-09	1.8207667589059673e-08	-9.828035862469165e-08	3.521742728694599e-07
cg06248480	-1.2538853351395928e-07	-8.992752324521458e-08	1.7871470882252494e-07	7.826444703196156e-07	6.5652801510474035e-06
cg15264806	3.2780663181304624e-09	-1.2237927675823324e-08	-3.708671584071177e-08	-8.953925424589129e-07	2.7327046453010096e-06
cg03259564	9.90539649535549e-06	2.0966647119351478e-05	-0.00018946267654012416	0.0011997116240149808	-0.0026249105278958497
cg17037282	-3.0317720851869014e-06	-7.683852581834571e-06	6.413404421984126e-05	0.00021289011772353207	0.00033029821107419363
cg22799321	-1.3329319243098325e-05	-2.5115109658599976e-05	-0.00013561284768726979	0.00098940430212906	0.010947911141026907
cg26203572	-1.4073890993560045e-07	-1.1525893290099953e-08	-1.859507871304622e-07	-1.1264189518556123e-06	-2.943100751240324e-05
cg07960624	-4.451569038665948e-09	2.4023846956211515e-09	2.9712986944941017e-08	-1.9559928122109272e-07	-5.013988887172527e-06
cg20107996	-6.44925673082275e-08	5.976312017628299e-08	-1.8416956579225817e-08	6.803283359230195e-07	-2.237545748292602e-06
cg07975778	-2.998776811889703e-08	-3.1127206618075664e-08	2.8302073832239814e-07	-6.838647412454879e-07	-2.3079763777583697e-06
cg06147361	-1.2010613491431067e-07	2.9212373517384372e-09	2.0134785062402018e-08	5.43674961506202e-07	1.0120007342886429e-05
cg23639196	-1.1087411497280597e-08	-3.163457104590761e-08	5.337650142406281e-08	5.845916230606124e-08	-1.8248101812531892e-06
cg15833940	-1.7261311326954855e-08	8.949449549183752e-08	4.030981037667769e-08	9.183219901141848e-07	-1.208287295893923e-06
cg17239876	-1.3241985758943864e-07	-2.3326954628824505e-08	2.491098903047162e-07	6.273803629441854e-08	3.504735765780476e-05
cg27588605	-1.387200546761752e-08	7.561686618529073e-10	1.6864167707325573e-07	-1.0614096693020714e-07	-1.6999955320221028e-06
cg02482603	-6.436886919314322e-08	-2.723541423664197e-09	6.734709636593838e-08	4.342646691857244e-07	2.511307689752468e-06
cg11630242	1.5623502797046385e-08	2.0614686065539845e-08	-2.5466556763498185e-07	-7.52107955959147e-08	-8.619188395935228e-06
cg03341413	-8.717367230515194e-08	1.1113733138605474e-08	-7.520437403582547e-08	-6.748868746009328e-07	3.876528044146343e-06
cg20761187	-8.323631664195526e-09	7.176328961084298e-08	1.5516640533789344e-08	-7.704280107256878e-07	8.08047453454419e-08
cg02495250	-1.0919138680232088e-07	3.2546010330335163e-10	-3.437343770847437e-07	-1.70699513585143e-07	2.494066902380028e-06
cg06223539	6.055706499585867e-08	-9.683567810170324e-08	-2.5124452642952265e-07	-1.5930638833872023e-07	-5.903101377779941e-07
cg05174890	2.162254973736566e-08	4.105879308720362e-08	2.7872111992371937e-07	-2.5043817867675956e-06	5.109657091997427e-06
cg21698185	1.990857150437897e-06	-4.236994857919285e-05	-0.0007319927027038986	0.0006745932883768546	0.006166753897564945
cg00779924	-6.270249266249194e-08	-2.8553393134171657e-08	-2.1246536933638982e-07	-1.0470268273099492e-06	3.247049032664706e-07
cg03181248	2.8884249118579134e-09	-1.2249642176609398e-07	3.390272216385881e-07	-1.9197393878176564e-06	-5.393709368327268e-06
cg11941633	-7.167694252907531e-08	-1.5939547160226387e-08	4.9719293089278696e-08	-1.5760785869567417e-07	6.731637118113365e-06
cg07515422	3.1055986023237336e-08	1.8107940119582721e-09	-4.297327706258291e-08	-4.2265190615509154e-07	-2.3197100648381098e-07
cg03243669	-3.567413313243506e-07	-5.1010906789994426e-08	1.2971755368074156e-06	5.918636828461388e-07	-3.3510005047424073e-06
cg19598416	-6.204168487400352e-08	-1.653611166559099e-08	-3.0225481640194786e-08	-5.253886979583733e-07	1.1440008396562673e-07
cg17883960	-2.7040575677483858e-08	1.2279206664800313e-08	5.1355657075748304e-08	1.167908852720001e-07	-3.130083829000485e-07
cg11357746	-4.179946794639205e-08	-7.032563222895971e-08	-2.679580750204226e-08	-1.6579938787175674e-09	2.944408764034116e-06
cg17034390	-4.644780919875302e-05	-2.7189445964470596e-07	-6.240713010193133e-05	0.0012077455128371639	-0.0010557175327522827
cg27570984	-2.9793627592811234e-08	1.9528480879344584e-09	3.8090178282046417e-08	-2.3662063130397425e-09	2.7497185658961753e-06
cg06891178	-4.924395096594231e-08	4.912483836522208e-08	-1.9191409804664162e-07	1.432054587302556e-07	-3.791911847612628e-06
cg11362013	-2.190864879819676e-08	1.992085080091549e-08	-1.6821678209320497e-07	1.3546032374689431e-08	4.400547281811912e-06
cg02766845	-2.2564928665799734e-08	2.631706531697198e-08	9.09805794452323e-08	1.0731164092475654e-07	7.832361352096625e-06
cg13757826	-1.1583481495325287e-07	3.3410816499546138e-09	7.660048852620171e-07	1.0741161162242107e-06	2.839519692869885e-06
cg07281377	-8.882030553047926e-08	-5.0620223646102856e-08	-1.0267227239513232e-07	4.215581919420064e-07	3.2944368714726835e-06
cg07949720	1.1648305973457896e-08	4.783924717449706e-08	-5.117748342325923e-07	6.074808581003898e-07	-6.365024308283007e-07
cg02504716	-1.7727843121750909e-06	2.9515004454294667e-06	-9.333728840776878e-07	-1.4246558560913058e-05	-0.0002235635699520522
cg13413286	-1.1074349821581231e-08	7.490584989042204e-08	-1.941476901790723e-08	-3.100610547479565e-08	-1.4386694610918072e-05
cg09593860	-9.790142575405448e-08	5.738383521067258e-09	1.0643751874161306e-08	4.3661043923753916e-07	5.029315122086486e-06
cg05351887	-9.699562032269848e-08	-1.9252725648177817e-08	1.6244373380602806e-07	-1.1773897208994244e-07	2.0474978632576968e-05
cg14833891	-3.602617561937471e-08	3.0430611324128163e-08	-6.297655251175094e-09	-3.151124923975179e-07	-6.077568911575515e-06
cg21899558	-4.1632839398175745e-10	-1.7374172676942745e-08	-2.8292536486000666e-07	4.0515200106977514e-07	6.558097166323856e-08
cg08855170	-2.815259998244918e-08	5.6237949264126284e-09	3.7424686076925616e-07	2.533788258732295e-07	2.9793041372961486e-06
cg00824018	-6.748817758195358e-08	-1.0864243297215025e-08	-6.695624284935864e-07	9.001269701758296e-07	3.424287845257279e-06
cg04123776	-2.609409572477267e-08	2.7295883312933312e-08	4.2582418102376715e-08	1.5893259427418355e-07	5.4914289519386685e-06
cg02366798	-4.114590102379662e-08	1.5922197665885206e-08	-6.507717828556358e-08	2.620903919159367e-07	1.560553089843403e-06
cg18650670	-9.820174018074918e-09	6.400446821153149e-09	1.26842623405371e-08	5.887135014762123e-07	-8.09929033152898e-06
cg17504394	1.117915349846399e-08	1.0446805260230784e-08	-1.326211748475456e-07	-1.0738934369630692e-06	1.4005999043002343e-05
cg23600322	-1.4005298676761368e-08	1.4629696355739075e-09	-4.7641045072864885e-08	4.69445451767303e-08	7.893338765196933e-07
cg24056307	-1.0684151291275034e-07	-4.627049049299448e-08	1.2620173515862087e-06	5.127766968908779e-07	3.4333581644407915e-05
cg22930859	-7.1615817953119e-08	-5.3890999099359685e-09	1.795266477411933e-07	7.357710967936803e-07	3.397237574618052e-06
cg27539986	1.0719208804743641e-08	-4.028653917992342e-08	1.0355958404151266e-06	-1.4081580523117587e-06	-2.2515142507049113e-05
cg00688297	-3.831728096370668e-08	-2.926094046975386e-09	-1.8390018485553438e-07	9.213360159673889e-08	6.812978903324163e-06
cg22778178	-3.24952605694484e-08	6.4646875772012e-09	3.225458926406355e-09	7.741977401620748e-07	4.215216518600375e-06
cg08716584	-4.582105043073881e-06	-1.3032579193961169e-05	2.216263440605104e-05	-0.00010310525577210683	-0.009195361074620151
cg18023283	-7.698037097270572e-05	-5.963136855484663e-06	-6.453367000004707e-07	1.9482659405980486e-05	-0.0009653528017141966
cg18592561	-8.394943496692343e-08	1.0901208803339862e-08	-1.475241779829578e-07	-1.8667432591823463e-06	5.657140937927185e-08
cg27125439	-8.31314902430963e-08	4.885359976905534e-09	-1.1649008964058956e-07	4.341742348057398e-07	-2.8138029142220355e-08
cg14133557	-1.7187744140167992e-07	-3.9353797658125966e-08	1.9037482735628775e-07	-4.230490961621564e-07	-7.889615150747514e-07
cg21893663	8.212631669255593e-09	-6.184576426371268e-08	-2.455415453272297e-07	6.615360888906352e-07	8.361908762227911e-06
cg14625113	-1.1137401496608134e-08	1.0109442314387707e-08	1.2455166418089136e-07	1.9095056037432555e-06	-7.637965277984549e-07
cg13884903	-1.5988530180817418e-08	-6.425047077637802e-09	-4.893376475967326e-09	4.530420525277606e-07	7.008827713102933e-07
cg10951117	5.0776742364019856e-08	-1.888081197786145e-08	-7.426583915983755e-09	1.681015334245861e-06	-5.575084933672203e-06
cg11406388	-2.8203181967056956e-06	-1.0511270963853291e-07	5.0470874799618535e-09	-7.234721075337625e-06	-2.0494568148116085e-05
cg06636195	-8.899153934316395e-08	-9.666322189461063e-08	1.3375960401944553e-05	-3.836217456679947e-05	1.4830137663768284e-05
cg19761272	1.4379955428148183e-08	-9.136728105763047e-09	1.9718232827574228e-08	5.063037704511331e-07	-7.142313925959862e-06
cg26131026	3.341471509384075e-08	2.2162714780667862e-08	-1.0783382328599655e-07	3.557853737035099e-07	-1.0802994563811722e-06
cg11412288	-1.2020456582773065e-07	7.851242590367624e-09	2.6501450881670495e-08	1.522493708672537e-07	4.264152704622353e-06
cg20747577	-4.6473690065162996e-07	3.775145514771372e-09	3.730957911785016e-08	3.3138233882734626e-07	2.4993160669728454e-05
cg13450005	-8.388361211419948e-08	-8.854108371758596e-09	-1.5390655487966531e-07	1.400610266785729e-07	-1.0860491741648826e-07
cg21838625	3.3715343696061326e-09	1.307839375211785e-08	-7.282878037981679e-08	-1.0707840744084152e-07	-3.4904493869267197e-07
cg07330230	-1.85808656838482e-08	9.821416518951409e-08	2.6985259721801214e-06	8.615850933032382e-07	3.630662811360062e-05
cg08587313	-6.140646258923078e-08	-1.5308187555107304e-08	-3.406904961311685e-07	7.506850995131487e-07	-5.21303853816768e-06
cg27625886	1.1484526133212492e-09	1.145041982969497e-07	-3.4414312278588375e-08	-1.6380798233517347e-06	1.0683889241311361e-05
cg20684180	-2.274206374386356e-08	-1.011477404496558e-08	7.222563390224534e-08	4.291055474510419e-08	2.195967721771719e-06
cg05062333	-5.8326450316226185e-08	-6.901277932902516e-08	-3.676522120972525e-08	-2.3857958901252195e-07	-1.7137147281660604e-05
cg06316219	-4.8908292755167616e-08	2.1166934096733537e-08	2.098495373459991e-08	-4.872237303554794e-08	-2.296891432571578e-07
cg26387796	-2.6157738704235545e-08	7.34409137862109e-08	1.0647280312747754e-07	-1.204218161545423e-06	1.9304555931576317e-09
cg06389098	-2.713797753496616e-08	-1.0923206753554738e-08	-1.724786195547723e-07	4.777729680660591e-07	-3.167956194402022e-06
cg00215587	-9.320064340272438e-06	-1.7643086519711914e-05	-5.366910060132568e-05	-0.0004872742429057553	-8.258481624896952e-05
cg09835239	2.8758385495208927e-09	-1.3393944852224672e-07	-1.5666309604367435e-07	3.36034096282134e-08	9.730443389048721e-07
cg03318906	-4.2813329357849205e-07	4.827558688469402e-08	-4.209773815480044e-06	-2.234129906266702e-06	1.5215477833036562e-05
cg02806452	-1.1291484893760639e-08	-9.993458334939254e-08	-3.521936275896476e-08	-8.846163937814566e-08	8.130857613941611e-07
cg01354961	3.8556896475583356e-08	-2.7903336576040604e-08	-1.0894243791609303e-07	-2.627234332397421e-07	1.568886585534557e-07
cg09422239	1.4143784430320494e-08	2.3215069834235658e-08	-1.3015002504779272e-07	-3.6352922734350646e-07	8.870099504432183e-07
cg19256813	-2.4953690527240724e-08	4.826344437020014e-09	1.809310286706887e-08	-2.847821537710349e-07	-5.944694761004233e-06
cg25826515	-6.310456770117213e-08	-1.344151704329999e-07	7.98716778917317e-08	5.753174521450077e-07	7.895254527978124e-06
cg19752627	-2.6902377357274423e-08	5.1253625735769856e-08	-6.408957203440924e-08	7.325241791517056e-07	6.217506746875046e-07
cg14979301	8.91388602819454e-09	-2.8764973743749394e-08	6.46999902942369e-08	-1.3411275170627235e-07	1.6936198296680498e-06
cg21447117	-6.12765982033192e-08	-9.022632155263054e-09	2.6342055189712553e-08	1.845217229607954e-06	2.7914757105840238e-06
cg17168456	4.3162318388162425e-09	2.165109653021191e-08	2.0549096814426184e-09	-1.9670682295939643e-07	-1.1979249704031826e-07
cg17163168	5.714187628624856e-09	2.3273982382183282e-08	-4.8320867039944314e-08	1.1461537724119508e-07	-9.352120377845163e-06
cg26266842	2.634840940825278e-08	-4.5495380173732334e-08	-2.0816468787009102e-08	1.2406364465994413e-06	8.867058817565999e-07
cg03532263	-1.9757740863865504e-08	-1.1176290853863457e-08	7.293130507513013e-08	-2.0615978607585462e-08	-2.542156496094794e-06
cg24079361	-3.382021197984031e-08	1.6753644558262225e-08	-1.7066628698714226e-07	-5.04657801375652e-07	3.3897768275535297e-06
cg22861561	9.139687333348245e-09	-2.1138681512082416e-08	1.0427820614986038e-09	-5.836958562932537e-08	6.554753887525467e-06
cg17128349	-2.0248070113082495e-08	-1.0894912265191348e-07	-7.563237557878244e-08	-1.8794773137251196e-06	2.0776200850285038e-05
cg25009842	-6.376381820022426e-08	-5.157680239203932e-08	-4.5312073042313994e-07	2.326596713453366e-07	8.690577492126429e-06
cg01423389	-1.491382361940019e-08	1.3581695554321093e-09	-5.5694064425813875e-08	-1.7376834581472878e-07	4.329031953297646e-06
cg14669379	-2.0858020539082923e-08	-1.2434304984439148e-08	-6.808978934569332e-08	-2.9256315499992523e-07	-1.3964818119196477e-05
cg15498134	-1.2453823811389707e-07	1.8797387006698473e-08	3.1760476250289675e-07	3.7565279130680197e-07	-8.779827503194171e-07
cg16674475	-4.086107686471219e-08	6.625552217036433e-09	-4.635353928424124e-08	2.8581145869677193e-07	-2.357187355197521e-06
cg23033014	-2.676033707782466e-07	1.0231608429706226e-08	4.320096885800095e-08	3.2149500141964716e-07	1.315785273067058e-05
cg07446677	-1.7676979854108766e-07	-4.447624869077793e-08	1.3984141592454645e-07	1.3870148320827003e-06	2.772871602445437e-05
cg01806520	-4.55396460125046e-08	-7.954223559147877e-08	2.958409493963865e-07	1.4263578597972782e-06	-9.72405621728345e-07
cg23771603	1.3079206845345582e-08	4.903849052800835e-08	3.926235354195784e-08	-4.621536517035452e-08	-2.138443345228438e-06
cg04481181	1.849729084471563e-08	-1.1265964617507285e-07	3.79875837772381e-07	8.011461813677012e-07	-3.7342261216849472e-06
cg14299572	-1.3752279528600476e-07	1.0686883613955645e-08	8.105133129444539e-08	-1.2877470230265863e-07	4.946672302965082e-06
cg10043253	6.209599948236999e-08	-1.6680622676179534e-08	1.2231816063162926e-07	1.9432876445985015e-07	1.8261827409382648e-06
cg10009968	-1.968112850248005e-08	-4.702743554685363e-08	3.284013798824162e-08	2.251799400915244e-08	-4.032416130707039e-06
cg14431361	-9.649781445172923e-08	-6.674082873249845e-08	8.950957679623728e-08	-4.981121047908932e-07	-1.0442108353569957e-06
cg17017189	-1.505646987103315e-06	3.95866165279557e-05	-6.524291946579552e-05	-0.0032332056753966755	-0.0030894749318201775
cg25594550	5.435361473127287e-09	-3.3866597060061566e-09	1.234619470265319e-07	4.4591530357538347e-08	-2.8045687307998863e-06
cg02746913	-9.343053625932019e-08	2.8355884801600782e-08	3.865364083616152e-08	2.231412547799849e-07	5.355799886121449e-06
cg11124364	-2.4403224929830936e-08	-3.7949522536662174e-08	-1.82534030095101e-08	-1.2121680358467835e-07	3.6531433289480055e-07
cg07690181	-1.622271485035576e-08	-8.444517423100706e-08	1.3053388378207915e-07	3.1694677386923107e-07	2.9181749439471936e-07
cg16919517	-2.3856577374831155e-08	-6.754831232127709e-09	-2.3030877421242706e-08	-8.64955547696944e-08	5.522853331052513e-09
cg01750654	-5.4938275975413566e-08	-2.1499870881780228e-10	1.2017572408762334e-07	1.5194682419839013e-07	-1.727873818002483e-06
cg13773741	1.280390295235745e-07	-6.510942254567276e-07	-1.7422566594262405e-07	-8.29755508560126e-06	-1.446626651501859e-05
cg22509189	-9.200643830753474e-08	3.7449520379206903e-08	-1.728653376709133e-07	1.5083805394075847e-06	-2.857069677512314e-05
cg13349651	-4.644977077764012e-08	-1.9124796420421503e-07	1.9050874269198326e-08	-3.7941064999102993e-07	6.420847722504383e-07
cg17609931	-7.343664766956692e-08	3.3599675950055085e-08	-7.959084941096262e-07	-6.111301881894792e-07	-1.7052099382985908e-06
cg20434152	-8.591220273190813e-08	1.782604575430169e-08	-2.212672351711506e-07	-8.466369331050494e-08	4.057193824490449e-06
cg18436898	-8.430600348496853e-07	1.2101647993888186e-07	3.976490752549688e-07	-1.531717905702834e-06	5.5968859351667175e-05
cg05133179	-3.1401119375829014e-08	-5.6647872948741015e-08	8.003528018097478e-08	-5.746673374537603e-07	2.393351600492311e-07
cg18470839	6.786515958978612e-07	4.344880042361776e-05	-8.336033263361742e-05	0.004661241264756759	-0.007668948560769877
cg04526087	-9.155456722559352e-08	1.3855760895176844e-08	7.138473203299745e-08	-4.1204893490368046e-08	6.674497450937788e-06
cg07483244	-1.2744726448632448e-08	-2.386244190223652e-08	-6.644802676009087e-08	-9.879040695631725e-08	2.8705255537120334e-06
cg14882311	7.226237827562265e-10	9.70545265638334e-08	-1.417741876358347e-07	-2.299544259012909e-07	1.788642469486193e-05
cg14886530	-1.4252829921214405e-07	-5.881878857827774e-08	9.187509931158841e-08	4.817252546227002e-07	-1.629978481318406e-07
cg05884032	-8.670590330717154e-09	2.2308829446815448e-08	-1.971040228332388e-07	8.721801219879755e-07	3.6066175438428936e-06
cg23239817	-5.703694673343307e-05	-2.6403387381321863e-05	7.935827950404928e-05	-0.0001743258746751053	0.0017550811733722683
cg10978355	-2.1610234224228587e-07	-1.1415806158413975e-08	2.429406624157582e-07	1.3130959921614505e-06	8.874212042307427e-06
cg06085985	-6.156238094323641e-07	3.2385833877469904e-08	4.913474802470396e-07	-7.446180280173964e-08	1.0209692992059482e-06
cg26126295	1.1335561742042977e-08	5.669979056127649e-09	1.7487781043309947e-07	-2.089451732023573e-06	8.43859232060873e-09
cg00209038	-4.634954043035433e-09	-5.402091080408678e-08	5.322099318430529e-08	-5.338886063621651e-07	3.749477920493155e-06
cg00074145	-5.452602440357557e-09	-5.102596946013338e-09	-3.130252687515503e-08	-2.2811586728746503e-07	3.035127768866164e-06
cg16304656	1.0626133288282879e-08	1.4854675218986535e-08	3.927871944905958e-08	-3.6681741383048916e-07	2.4361892704948505e-06
cg08944086	-1.2221588931327078e-07	1.1749898841811879e-08	-6.333712682493608e-08	6.40910854754484e-08	3.7357615067766523e-06
cg27304110	-1.702788481272588e-08	-1.1127750664405301e-07	-8.858927150239004e-08	7.929770982073591e-08	-1.216145935964974e-06
cg11029367	1.630276885267179e-08	-1.9373774946818133e-08	3.7846080729764254e-07	7.736169356825639e-07	-1.3628871122273178e-06
cg19738283	1.7527405334616388e-08	-3.1329203828145414e-08	2.2871265664803353e-07	1.703146949455503e-07	1.3361078115246005e-05
cg08576864	-4.139255592727764e-09	-1.5138995594354832e-08	-6.574629648675722e-08	-6.212893816695541e-07	5.388758582610883e-06
cg06872822	-8.485553590391326e-08	4.995125956561847e-09	2.193220443738597e-07	-1.6375355127440372e-08	-1.950185488308193e-06
cg03477240	-9.081689877038501e-08	4.191355423011079e-09	-1.762819308329111e-07	-6.800834137399292e-07	6.260374655931433e-06
cg13496244	-1.492400879748307e-08	2.5372709242243996e-08	-9.502859040846912e-09	-2.0218375121450194e-07	-3.209107159987817e-06
cg13071333	-5.436484611154313e-08	-2.1260112910426177e-09	1.3800992132176337e-07	-3.140001069069226e-07	4.6046634384167e-06
cg06529756	-8.654457442425212e-07	-5.100761677811483e-06	-4.6123803246373995e-05	-0.00019725223535580483	-0.00047575063915870073
cg24630957	1.8133511490783792e-08	2.7744860553978457e-09	-3.848526624272708e-08	4.0113574557354425e-07	-4.37620534183919e-06
cg08418111	2.4172607806889344e-05	-8.749920517459487e-05	-1.6623983806596244e-05	-0.002153117024245148	-0.02615767707810164
cg07007834	-2.59997922268107e-08	-3.5335876136244336e-08	-5.599524697808001e-09	-1.0314766666794513e-07	5.651939591215932e-06
cg21449256	-2.2074546574893383e-08	6.368858904114149e-09	2.280666786952379e-09	5.867402963255161e-08	-3.935155819508197e-06
cg14147498	7.0339291149967846e-09	-8.619551115198257e-09	-6.727855069140268e-09	1.2242677909252153e-06	2.6942216856194328e-05
cg09059466	5.60588666714823e-08	1.5474449583524618e-08	-2.0256824358294914e-07	-2.2297215871180943e-06	2.143402287212437e-06
cg22092397	-2.0712533872591087e-07	-2.262616665138495e-09	-1.753857157904548e-07	-2.980547968342573e-07	-5.552212658432864e-06
cg01312482	1.0661931860445061e-08	-2.686321091613375e-08	-4.620513053416042e-08	3.711806405015672e-08	-1.8878387021276088e-06
cg23445461	1.3981783926822478e-08	2.6368368609142046e-08	1.2582735410542058e-07	1.1299898823965982e-07	5.921285560441803e-06
cg08979870	-1.2401210386030202e-07	-5.9321893023430575e-09	-2.5075011603009623e-07	4.5274619044632927e-07	5.119628124299613e-06
cg19119609	-1.1743309216619147e-07	1.2976215313037844e-08	1.5850197701450242e-07	-4.254362946098933e-07	-2.7582172898521495e-06
cg08591265	-7.257894287238109e-09	-8.54020495589386e-10	1.5240350101086707e-07	-6.582816515676715e-07	-8.510659125496029e-07
cg01138867	-3.6544055564691204e-08	-1.9555598752662994e-07	4.9308146783597076e-08	-1.822320808333444e-06	-6.408460636198044e-07
cg27214730	-1.1851336417095793e-08	-3.812183789579648e-08	-7.381944689743847e-08	-1.617170047879535e-07	-1.4489383849549676e-05
cg00494556	-1.1528365523663653e-09	1.9316526238336018e-08	-1.0057113306621846e-07	9.534436086404766e-07	-1.6468327024718455e-06
cg14328457	8.309359909891568e-08	-3.138483485629756e-08	-1.7974499331094296e-07	1.4429395453478823e-07	-1.023819096051433e-06
cg04401986	-2.4972867252448517e-08	6.755181737316817e-09	-1.607863888853506e-08	1.882723970508815e-07	-9.059927688604142e-06
cg21929464	-1.4065484090436746e-07	-6.14193982875419e-08	1.674886873902215e-07	-1.0926722042067793e-06	7.172389661978807e-07
cg25260564	-8.507817386843585e-09	5.095024902951328e-09	4.949354390750005e-08	-3.5000204672286374e-07	1.0650799526057409e-06
cg21463368	-1.2504146941094695e-07	2.7422419324671375e-08	-3.390897950830696e-08	4.594627101389692e-07	-6.335407876122412e-06
cg26109154	-2.0285889199556095e-07	2.9372425119945923e-08	-1.6389696843636948e-07	2.975505872777617e-06	8.264726835054067e-06
cg15678844	7.59992882196081e-09	-1.4652838694166615e-08	1.7250902575469128e-07	-6.049566300568577e-07	9.769148124151582e-07
cg10521403	-3.880734812699779e-08	-2.9582434214183925e-09	8.891509902297922e-08	-4.495767782264348e-07	-6.029235225515281e-06
cg19325791	6.277907753093892e-09	3.041586017285547e-09	9.53471023279473e-08	2.7600869566057897e-06	3.46166321478103e-06
cg02506248	9.249365799490761e-08	5.321765611798756e-09	-2.6041226205003597e-07	1.7939771907643508e-06	-7.180267593688856e-07
cg14686645	-4.9255041920659436e-08	4.12556952581692e-09	3.133908049500825e-08	8.552644248926988e-07	6.929255308783105e-07
cg04237663	-1.1944405560848638e-07	-1.781486760740747e-07	-8.242107146672062e-08	-7.402435990831735e-07	2.2242421566757293e-06
cg17296166	-6.037080400034255e-08	-8.615191715577453e-10	2.0665014002219095e-08	-2.476996903280626e-07	1.5096452858292946e-05
cg00431549	-7.629284406007741e-08	-6.520725948866435e-08	1.2622850870946944e-08	-1.4388504302430272e-07	1.7702109270806288e-06
cg19188370	3.5742284011327542e-09	-5.484055348740392e-08	1.587583512407823e-08	-1.9789387861657293e-06	4.2534023504071925e-06
cg10409981	4.402395941422582e-09	-8.452853710344544e-08	-2.1607379724446208e-08	-6.482325281970124e-08	-2.4399842450822938e-06
cg12934884	1.1462737255600596e-08	-1.0442427791024222e-07	-2.6231955780747774e-08	-8.15631970338404e-09	7.624826914587324e-07
cg03813151	-2.1807322989619848e-08	3.862001772170394e-09	-2.385855478431731e-08	4.833035418916332e-07	1.2701538310182225e-06
cg26595278	-1.0328804300437436e-08	-2.6851500342650603e-08	4.218677036579854e-08	-5.282506499826312e-07	4.942716635323169e-06
cg19320820	-1.0932813724995327e-07	1.0426006021371782e-08	4.3016052329730716e-07	1.2419088494530773e-07	4.481201938857926e-06
cg14759977	-4.603201118003053e-08	-8.30427559648985e-09	1.9123707878512114e-07	4.722255575567713e-07	4.756289547096296e-06
cg24028634	-3.2058496382547652e-09	-1.1146295635228176e-08	-1.0137859749875799e-08	-8.278777426465323e-07	-5.113828532672393e-06
cg25862072	4.416465503309652e-09	1.89906339001511e-09	2.2440889370350244e-08	-5.238560184639419e-07	-4.485914808500247e-06
cg04650789	-5.6550782505104816e-08	-3.048877335898662e-08	-1.5348594325947929e-07	-2.3814257434917608e-07	-2.036711594060603e-06
cg11311843	-4.431040272534492e-08	2.7618114100628337e-09	1.739333567795688e-07	9.382909439323989e-07	1.3639339774280112e-05
cg16488737	4.2572453445299806e-08	-1.7639483387579812e-07	3.399866936941789e-08	5.053755611106325e-07	-1.6016152682421254e-06
cg07833420	-1.0474560400604293e-08	-1.4087920525540643e-07	3.0797662084747215e-08	-4.88000468537031e-07	-4.2849548073348174e-07
cg03011535	2.2201591376308506e-08	2.363965327045747e-08	-5.0889075568494316e-08	3.911185670246731e-07	1.837101716812839e-05
